ability_id,effect_id,effect_type,mechanic,value,unit,scaling_attribute,scaling_coefficient,calculation_rule,condition,trigger,target_scope,nonhero_behavior,objective_behavior,stacking,max_stacks,duration,cooldown,charge_up_time,tick_interval,confidence,source_ids,notes
mo_and_krill_burrow,burrow_modifier_enabled_state_mask_9,stat,burrow_modifier_enabled_state_mask_9,ShrunkCharacter,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,burrow_modifier_enabled_state_mask_10,stat,burrow_modifier_enabled_state_mask_10,IsTinyCharacter,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,burrow_modifier_desat_amount,stat,burrow_modifier_desat_amount,0.3,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,dps,damage,dps,75,damage_per_second,spirit,1.488,value = 75 + 1.488 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,enemy_damage_speed_penalty,damage,enemy_damage_speed_penalty,0.5,units_per_second,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,radius,targeting,radius,5,meters,radius,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,speed_lost_duration,movement,speed_lost_duration,1,seconds,,,,base ability state,,ability-defined,,,,,1,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,spin_duration,stat,spin_duration,1.5,seconds,duration,1,,base ability state,,ability-defined,,,,,1.5,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,spin_modifier,special_rule,spin_modifier,Spin,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
mo_and_krill_burrow,spin_modifier_slow_modifier,crowd_control,spin_modifier_slow_modifier,Slow,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
mo_and_krill_burrow,spin_slow_duration,crowd_control,spin_slow_duration,0.3,seconds,,,,base ability state,,ability-defined,,,,,0.3,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,spin_slow_percent,crowd_control,spin_slow_percent,10,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,tech_resist,defense,tech_resist,30,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,tick_rate,stat,tick_rate,0.1,seconds,,,,base ability state,,ability-defined,,,,,,,,0.1,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,toss_duration,movement,toss_duration,1,seconds,,,,base ability state,,ability-defined,,,,,1,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,up_force,stat,up_force,250,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,ability_cast_delay,stat,ability_cast_delay,0.15,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,ability_cast_range,targeting,ability_cast_range,25,meters,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,ability_cooldown,cooldown,ability_cooldown,40,seconds,cooldown,1,,base ability state,,ability-defined,,,,,,40,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,ability_duration,stat,ability_duration,2.5,seconds,duration,1,,base ability state,,ability-defined,,,,,2.5,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,ability_unit_target_limit,targeting,ability_unit_target_limit,1,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,channel_move_speed,movement,channel_move_speed,1.3,units_per_second,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,damage,damage,damage,40,damage,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,debuff_modifier,crowd_control,debuff_modifier,CitadelThrowSandDebuff,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
mo_and_krill_sand_blast,growth_per_meter,stat,growth_per_meter,0.5,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,height_off_ground,stat,height_off_ground,20,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,initial_width,stat,initial_width,5,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,ability_cast_range,targeting,ability_cast_range,4,meters,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,ability_channel_time,stat,ability_channel_time,2.4,seconds,duration,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,ability_cooldown,cooldown,ability_cooldown,150,seconds,cooldown,1,,base ability state,,ability-defined,,,,,,150,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,ability_unit_target_limit,targeting,ability_unit_target_limit,1,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,bonus_health_on_kill,healing,bonus_health_on_kill,40,health,power_increase,2,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,dps,damage,dps,40,damage_per_second,spirit,0.6,value = 40 + 0.6 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,kill_check_modifier,special_rule,kill_check_modifier,KillcheckModifier,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
mo_and_krill_combo,self_modifier,special_rule,self_modifier,UltComboSelf,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
mo_and_krill_combo,self_modifier_enabled_state_mask_1,stat,self_modifier_enabled_state_mask_1,ForceCanParry,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,target_modifier,targeting,target_modifier,UltComboTarget,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
mo_and_krill_combo,target_modifier_target_pos_distance,targeting,target_modifier_target_pos_distance,100,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,target_modifier_target_pos_range,targeting,target_modifier_target_pos_range,20,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,ability_cast_delay,stat,ability_cast_delay,0.1,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,ability_charges,charge,ability_charges,1,charges,max_charges,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,ability_cooldown,cooldown,ability_cooldown,33,seconds,cooldown,1,,base ability state,,ability-defined,,,,,,33,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,ability_cooldown_between_charge,cooldown,ability_cooldown_between_charge,7,seconds,charge_cooldown,1,,base ability state,,ability-defined,,,,,,7,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,ability_duration,stat,ability_duration,5,seconds,duration,1,,base ability state,,ability-defined,,,,,5,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,ability_unit_target_limit,targeting,ability_unit_target_limit,1,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,aura_linger_duration,stat,aura_linger_duration,0.1,seconds,,,,base ability state,,ability-defined,,,,,0.1,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,dps,damage,dps,30,damage_per_second,spirit,0.3,value = 30 + 0.3 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,damage,damage,damage,60,damage,spirit,1.3,value = 60 + 1.3 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,debuff_duration,crowd_control,debuff_duration,1.5,seconds,,,,base ability state,,ability-defined,,,,,1.5,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,dragon_cone_range,movement,dragon_cone_range,5,degrees,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,dragon_range_per_second,movement,dragon_range_per_second,500,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,dragon_search_radius,movement,dragon_search_radius,8.5,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,dragon_search_tick_rate,movement,dragon_search_tick_rate,0.1,seconds,,,,base ability state,,ability-defined,,,,,,,,0.1,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,dragon_travel_range,movement,dragon_travel_range,20,meters,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,dragon_upward_speed,movement,dragon_upward_speed,400,units_per_second,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,ground_aura_modifier,special_rule,ground_aura_modifier,Groundaura,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
paige_bookwyrm,ground_aura_spacing,stat,ground_aura_spacing,2,meters,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,ground_flame_duration,stat,ground_flame_duration,3,seconds,duration,1,,base ability state,,ability-defined,,,,,3,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,radius,targeting,radius,4,meters,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,startup_delay,stat,startup_delay,0.3,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,tick_rate,stat,tick_rate,0.3,seconds,,,,base ability state,,ability-defined,,,,,,,,0.3,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,ability_cast_delay,stat,ability_cast_delay,0.1,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,ability_cast_range,targeting,ability_cast_range,35,meters,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,ability_cooldown,cooldown,ability_cooldown,28,seconds,cooldown,1,,base ability state,,ability-defined,,,,,,28,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,ability_duration,stat,ability_duration,5,seconds,duration,1,,base ability state,,ability-defined,,,,,5,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,ability_post_cast_duration,stat,ability_post_cast_duration,0.2,seconds,,,,base ability state,,ability-defined,,,,,0.2,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,ability_unit_target_limit,targeting,ability_unit_target_limit,1,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,attack_modifier,special_rule,attack_modifier,Attackbuff,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
paige_plot_armor,barrier_modifier,shield,barrier_modifier,Knightbarrier,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
paige_plot_armor,barrier_modifier_debuff_modifier,shield,barrier_modifier_debuff_modifier,Disarm,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
paige_plot_armor,barrier_modifier_debuff_modifier_enabled_state_mask_1,shield,barrier_modifier_debuff_modifier_enabled_state_mask_1,MeleeDisabled,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,base_attack_damage_percent,damage,base_attack_damage_percent,25,percent,spirit,0.3,value = 25 + 0.3 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,bonus_fire_rate,stat,bonus_fire_rate,0,percent,spirit,0,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,bonus_spirit_damage_percent,damage,bonus_spirit_damage_percent,15,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,bonus_target_radius,targeting,bonus_target_radius,30,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,combat_barrier,summon,combat_barrier,125,health,spirit,1.5,value = 125 + 1.5 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,push_force,movement,push_force,900,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,shove_radius,targeting,shove_radius,6,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,ability_cast_delay,stat,ability_cast_delay,0.15,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,ability_cast_range,targeting,ability_cast_range,30,meters,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,ability_cooldown,cooldown,ability_cooldown,30,seconds,cooldown,1,,base ability state,,ability-defined,,,,,,30,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,ability_unit_target_limit,targeting,ability_unit_target_limit,1,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,area_modifier,special_rule,area_modifier,Areamodifier,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
paige_captivating_read,area_modifier_root_modifier,crowd_control,area_modifier_root_modifier,Root,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
paige_captivating_read,area_modifier_slow_modifier,crowd_control,area_modifier_slow_modifier,Slowmodifier,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
paige_captivating_read,area_modifier_debuff_modifier,crowd_control,area_modifier_debuff_modifier,Debuff,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
paige_captivating_read,damage,damage,damage,90,damage,spirit,1.3,value = 90 + 1.3 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,detonation_delay,stat,detonation_delay,1.25,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,height,stat,height,8,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,immobilize_duration,crowd_control,immobilize_duration,1,seconds,duration,1,,base ability state,,ability-defined,,,,,1,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,radius,targeting,radius,7.5,meters,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,slow_duration,crowd_control,slow_duration,0.5,seconds,duration,1,,base ability state,,ability-defined,,,,,0.5,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,slow_percent,crowd_control,slow_percent,45,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,ability_cast_range,targeting,ability_cast_range,600,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,ability_channel_time,stat,ability_channel_time,0.7,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,ability_cooldown,cooldown,ability_cooldown,210,seconds,cooldown,1,,base ability state,,ability-defined,,,,,,210,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,ability_duration,stat,ability_duration,13,seconds,duration,1,,base ability state,,ability-defined,,,,,13,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,ability_unit_target_limit,targeting,ability_unit_target_limit,1,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,air_drag,movement,air_drag,0.8,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,ally_height,stat,ally_height,20,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,ally_radius,targeting,ally_radius,4,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,bonus_move_speed,movement,bonus_move_speed,5,units_per_second,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,buff_duration,stat,buff_duration,9,seconds,duration,1,,base ability state,,ability-defined,,,,,9,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,buff_modifier,special_rule,buff_modifier,Buff,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
paige_rallying_charge,cancel_cooldown_refund_percentage,cooldown,cancel_cooldown_refund_percentage,50,percent,,,,base ability state,,ability-defined,,,,,,50,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,channel_move_speed,movement,channel_move_speed,1.3,units_per_second,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,damage,damage,damage,125,damage,spirit,1,value = 125 + 1 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,fall_speed_max,movement,fall_speed_max,20,units_per_second,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,gravity_acceleration,stat,gravity_acceleration,-1900,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,ground_stick_height,stat,ground_stick_height,0.05,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,heal_amount,healing,heal_amount,125,health,spirit,1.6,value = 125 + 1.6 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_bonus_per_wave,summon,knight_bonus_per_wave,-99,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_charge_height,summon,knight_charge_height,3.5,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_charge_width,summon,knight_charge_width,1.7,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_count,summon,knight_count,5,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_count_in_first_wave,summon,knight_count_in_first_wave,5,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_jump_speed,summon,knight_jump_speed,900,units_per_second,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_max_fall_height,summon,knight_max_fall_height,-35,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_max_jump_height,summon,knight_max_jump_height,30,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_nav_forward_distance,summon,knight_nav_forward_distance,8,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_nav_search_distance,summon,knight_nav_search_distance,10,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_position_spread,summon,knight_position_spread,1.8,flat,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_position_stagger,summon,knight_position_stagger,-4,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_whisker_length,summon,knight_whisker_length,300,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_whisker_side,summon,knight_whisker_side,50,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,knight_whisker_strength,summon,knight_whisker_strength,0.2,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,max_amp,stat,max_amp,100,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,max_amp_distance,stat,max_amp_distance,250,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,stun_duration,crowd_control,stun_duration,1,seconds,duration,1,,base ability state,,ability-defined,,,,,1,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,target_finding_delay,targeting,target_finding_delay,0.04,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,toss_back_speed,movement,toss_back_speed,100,units_per_second,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,toss_up_speed,movement,toss_up_speed,600,units_per_second,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,wave_count,stat,wave_count,2,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,wave_position_stagger,stat,wave_position_stagger,-15,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_pulse_grenade,ability_cast_delay,stat,ability_cast_delay,0.2,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_pulse_grenade,ability_cooldown,cooldown,ability_cooldown,32,seconds,cooldown,1,,base ability state,,ability-defined,,,,,,32,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_pulse_grenade,ability_duration,stat,ability_duration,3.2,seconds,duration,1,,base ability state,,ability-defined,,,,,3.2,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_pulse_grenade,ability_unit_target_limit,targeting,ability_unit_target_limit,1,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_pulse_grenade,damage_amplification_per_stack,damage,damage_amplification_per_stack,4,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_pulse_grenade,debuff_duration,crowd_control,debuff_duration,8,seconds,duration,1,,base ability state,,ability-defined,,,,,8,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_pulse_grenade,movement_slow_duration,crowd_control,movement_slow_duration,0.2,seconds,duration,1,,base ability state,,ability-defined,,,,,0.2,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_pulse_grenade,pulse_area_modifier,special_rule,pulse_area_modifier,ChronoPulseGrenadePulseArea,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
paradox_pulse_grenade,pulse_area_modifier_debuff_modifier,crowd_control,pulse_area_modifier_debuff_modifier,ChronoPulseGrenadeDebuff,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
