hero_id,stat_id,stat_group,mechanic,base_value,value_per_level,max_value,unit,condition,calculation_rule,verified_patch,confidence,source_ids,notes
mina,boon_growth_tech_power,spirit,tech_power,,1.1,,flat,per boon level,stat contribution = boon_level * 1.1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
mirage,max_health,health,max_health,730,45,,health,base hero state,base + boon_level * 45,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,base_health_regen,health,base_health_regen,1.5,,,health_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,max_move_speed,movement,max_move_speed,7,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,sprint_speed,movement,sprint_speed,1.6,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,crouch_speed,movement,crouch_speed,4.75,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,move_acceleration,movement,move_acceleration,4,,,units_per_second_squared,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,ground_dash_distance_in_meters,movement,ground_dash_distance_in_meters,10,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,ground_dash_duration,movement,ground_dash_duration,0.68,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,ground_dash_speed,movement,ground_dash_speed,14.7,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,air_dash_distance_in_meters,movement,air_dash_distance_in_meters,8,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,air_dash_duration,movement,air_dash_duration,0.47,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,air_dash_speed,movement,air_dash_speed,17,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,stamina,stamina,stamina,3,,,count,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,stamina_cooldown,stamina,stamina_cooldown,4.5000045,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,stamina_regen_per_second,health,stamina_regen_per_second,0.222222,,,count_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,light_melee_damage,melee,light_melee_damage,50,1.58,,damage,base hero state,base + boon_level * 1.58,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,heavy_melee_damage,melee,heavy_melee_damage,116,3.6656,,damage,base hero state,base + boon_level * 3.6656,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,hero_bullet_lifesteal_effectiveness,weapon,hero_bullet_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,hero_spirit_lifesteal_effectiveness,spirit,hero_spirit_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,crit_damage_bonus_percent,misc,crit_damage_bonus_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,crit_damage_received_percent,defense,crit_damage_received_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,weapon_power_scale,misc,weapon_power_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,proc_build_up_rate_scale,misc,proc_build_up_rate_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,tech_range,spirit,tech_range,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
mirage,tech_duration,spirit,tech_duration,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
mirage,base_weapon_damage_increase,misc,base_weapon_damage_increase,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,reload_speed,reload,reload_speed,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mirage,weapon_ammo_consumed_per_shot,ammo,ammo_consumed_per_shot,1,,,ammo,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_bullet_damage,weapon,bullet_damage,14.8,0.3,,damage,primary fire,base + boon_level * 0.3,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_bullet_gravity_scale,movement,bullet_gravity_scale,0.8,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_bullet_radius,weapon,bullet_radius,0.127,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_bullet_speed,weapon,bullet_speed,828,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_bullets_per_burst,weapon,bullets_per_burst,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_bullets_per_shot,weapon,bullets_per_shot,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_burst_inter_shot_interval,weapon,burst_inter_shot_interval,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_can_crit,weapon,can_crit,true,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_clip_size,ammo,clip_size,16,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_dps,weapon,dps,40.272,0.81633,,damage_per_second,primary fire,base + boon_level * 0.81633,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_falloff_end_range,weapon,falloff_end_range,57.51,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_falloff_end_scale,weapon,falloff_end_scale,0.1,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_falloff_start_range,weapon,falloff_start_range,19.99,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_hit_once_across_all_bullets,weapon,hit_once_across_all_bullets,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_reload_delay,reload,reload_delay,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_reload_single,reload,reload_single,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_reload_time,reload,reload_time,2.6,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_rounds_per_second,weapon,rounds_per_second,2.7211,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_shoot_move_speed,movement,shoot_move_speed,0.75,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,weapon_sustained_dps,weapon,sustained_dps,27.925,0.56604,,damage_per_second,primary fire,base + boon_level * 0.56604,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mirage,boon_growth_power_increases,misc,power_increases,,1,,flat,per boon level,stat contribution = boon_level * 1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
mirage,boon_growth_tech_power,spirit,tech_power,,1.1,,flat,per boon level,stat contribution = boon_level * 1.1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
mo_and_krill,max_health,health,max_health,930,65,,health,base hero state,base + boon_level * 65,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,base_health_regen,health,base_health_regen,1,,,health_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,max_move_speed,movement,max_move_speed,8,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,sprint_speed,movement,sprint_speed,1.6,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,crouch_speed,movement,crouch_speed,4.75,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,move_acceleration,movement,move_acceleration,4,,,units_per_second_squared,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,ground_dash_distance_in_meters,movement,ground_dash_distance_in_meters,10,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,ground_dash_duration,movement,ground_dash_duration,0.72,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,ground_dash_speed,movement,ground_dash_speed,13.9,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,air_dash_distance_in_meters,movement,air_dash_distance_in_meters,8,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,air_dash_duration,movement,air_dash_duration,0.51,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,air_dash_speed,movement,air_dash_speed,15.7,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,stamina,stamina,stamina,3,,,count,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,stamina_cooldown,stamina,stamina_cooldown,4.5000045,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,stamina_regen_per_second,health,stamina_regen_per_second,0.222222,,,count_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,light_melee_damage,melee,light_melee_damage,50,1.58,,damage,base hero state,base + boon_level * 1.58,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,heavy_melee_damage,melee,heavy_melee_damage,116,3.6656,,damage,base hero state,base + boon_level * 3.6656,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,hero_bullet_lifesteal_effectiveness,weapon,hero_bullet_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,hero_spirit_lifesteal_effectiveness,spirit,hero_spirit_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,crit_damage_bonus_percent,misc,crit_damage_bonus_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,crit_damage_received_percent,defense,crit_damage_received_percent,20,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,weapon_power_scale,misc,weapon_power_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,proc_build_up_rate_scale,misc,proc_build_up_rate_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,tech_range,spirit,tech_range,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
mo_and_krill,tech_duration,spirit,tech_duration,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
mo_and_krill,base_weapon_damage_increase,misc,base_weapon_damage_increase,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,reload_speed,reload,reload_speed,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
mo_and_krill,weapon_ammo_consumed_per_shot,ammo,ammo_consumed_per_shot,1,,,ammo,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_bullet_damage,weapon,bullet_damage,2.82,0.0847,,damage,primary fire,base + boon_level * 0.0847,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_bullet_gravity_scale,movement,bullet_gravity_scale,0.8,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_bullet_radius,weapon,bullet_radius,0.0762,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_bullet_speed,weapon,bullet_speed,320,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_bullets_per_burst,weapon,bullets_per_burst,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_bullets_per_shot,weapon,bullets_per_shot,4,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_burst_inter_shot_interval,weapon,burst_inter_shot_interval,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_can_crit,weapon,can_crit,true,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_clip_size,ammo,clip_size,20,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_dps,weapon,dps,59.682,1.7926,,damage_per_second,primary fire,base + boon_level * 1.7926,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_falloff_end_range,weapon,falloff_end_range,57.51,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_falloff_end_scale,weapon,falloff_end_scale,0.1,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_falloff_start_range,weapon,falloff_start_range,19.99,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_hit_once_across_all_bullets,weapon,hit_once_across_all_bullets,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_reload_delay,reload,reload_delay,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_reload_single,reload,reload_single,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_reload_time,reload,reload_time,2.82,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_rounds_per_second,weapon,rounds_per_second,5.291,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_shoot_move_speed,movement,shoot_move_speed,0.75,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,weapon_sustained_dps,weapon,sustained_dps,34.182,1.0267,,damage_per_second,primary fire,base + boon_level * 1.0267,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
mo_and_krill,boon_growth_power_increases,misc,power_increases,,1,,flat,per boon level,stat contribution = boon_level * 1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
mo_and_krill,boon_growth_tech_power,spirit,tech_power,,1.1,,flat,per boon level,stat contribution = boon_level * 1.1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
paige,max_health,health,max_health,680,31,,health,base hero state,base + boon_level * 31,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,base_health_regen,health,base_health_regen,2,,,health_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,max_move_speed,movement,max_move_speed,6.9,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,sprint_speed,movement,sprint_speed,3.5,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,crouch_speed,movement,crouch_speed,4.75,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,move_acceleration,movement,move_acceleration,4,,,units_per_second_squared,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,ground_dash_distance_in_meters,movement,ground_dash_distance_in_meters,10,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,ground_dash_duration,movement,ground_dash_duration,0.72,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,ground_dash_speed,movement,ground_dash_speed,13.9,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,air_dash_distance_in_meters,movement,air_dash_distance_in_meters,8,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,air_dash_duration,movement,air_dash_duration,0.51,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,air_dash_speed,movement,air_dash_speed,15.7,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,stamina,stamina,stamina,3,,,count,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,stamina_cooldown,stamina,stamina_cooldown,4.5000045,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,stamina_regen_per_second,health,stamina_regen_per_second,0.222222,,,count_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,light_melee_damage,melee,light_melee_damage,42,1.2,,damage,base hero state,base + boon_level * 1.2,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,heavy_melee_damage,melee,heavy_melee_damage,120,3.4286,,damage,base hero state,base + boon_level * 3.4286,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,hero_bullet_lifesteal_effectiveness,weapon,hero_bullet_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,hero_spirit_lifesteal_effectiveness,spirit,hero_spirit_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,crit_damage_bonus_percent,misc,crit_damage_bonus_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,crit_damage_received_percent,defense,crit_damage_received_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,weapon_power_scale,misc,weapon_power_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,proc_build_up_rate_scale,misc,proc_build_up_rate_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,tech_range,spirit,tech_range,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
paige,tech_duration,spirit,tech_duration,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
paige,base_weapon_damage_increase,misc,base_weapon_damage_increase,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,reload_speed,reload,reload_speed,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paige,weapon_ammo_consumed_per_shot,ammo,ammo_consumed_per_shot,1,,,ammo,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_bullet_damage,weapon,bullet_damage,35,0.52,,damage,primary fire,base + boon_level * 0.52,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_bullet_gravity_scale,movement,bullet_gravity_scale,0,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_bullet_radius,weapon,bullet_radius,0.635,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_bullet_speed,weapon,bullet_speed,43.43,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_bullets_per_burst,weapon,bullets_per_burst,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_bullets_per_shot,weapon,bullets_per_shot,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_burst_inter_shot_interval,weapon,burst_inter_shot_interval,0.1,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_can_crit,weapon,can_crit,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_clip_size,ammo,clip_size,14,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_dps,weapon,dps,70,1.04,,damage_per_second,primary fire,base + boon_level * 1.04,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_explosion_damage_scale_at_max_radius,weapon,explosion_damage_scale_at_max_radius,1,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_explosion_radius,weapon,explosion_radius,0.635,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_falloff_end_range,weapon,falloff_end_range,57.51,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_falloff_end_scale,weapon,falloff_end_scale,0.1,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_falloff_start_range,weapon,falloff_start_range,19.99,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_hit_once_across_all_bullets,weapon,hit_once_across_all_bullets,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_reload_delay,reload,reload_delay,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_reload_single,reload,reload_single,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_reload_time,reload,reload_time,2.5,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_rounds_per_second,weapon,rounds_per_second,2,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_shoot_move_speed,movement,shoot_move_speed,0.75,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,weapon_sustained_dps,weapon,sustained_dps,51.579,0.76632,,damage_per_second,primary fire,base + boon_level * 0.76632,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
paige,boon_growth_power_increases,misc,power_increases,,1,,flat,per boon level,stat contribution = boon_level * 1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
paige,boon_growth_tech_power,spirit,tech_power,,1.1,,flat,per boon level,stat contribution = boon_level * 1.1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
paige,heavy_melee_damage_spirit_scaling,melee,heavy_melee_damage_spirit_scaling,0.3,,,multiplier,scales with Spirit Power,additional heavy_melee_damage = spirit_power * 0.3,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Separat vom Basiswert gespeichert.
paradox,max_health,health,max_health,730,46,,health,base hero state,base + boon_level * 46,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,base_health_regen,health,base_health_regen,1,,,health_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,max_move_speed,movement,max_move_speed,6.7,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,sprint_speed,movement,sprint_speed,1.6,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,crouch_speed,movement,crouch_speed,4.75,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,move_acceleration,movement,move_acceleration,4,,,units_per_second_squared,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,ground_dash_distance_in_meters,movement,ground_dash_distance_in_meters,10,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,ground_dash_duration,movement,ground_dash_duration,0.62,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,ground_dash_speed,movement,ground_dash_speed,16.1,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,air_dash_distance_in_meters,movement,air_dash_distance_in_meters,8,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,air_dash_duration,movement,air_dash_duration,0.43,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,air_dash_speed,movement,air_dash_speed,18.6,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,stamina,stamina,stamina,3,,,count,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,stamina_cooldown,stamina,stamina_cooldown,4.5000045,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,stamina_regen_per_second,health,stamina_regen_per_second,0.222222,,,count_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,light_melee_damage,melee,light_melee_damage,50,1.58,,damage,base hero state,base + boon_level * 1.58,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,heavy_melee_damage,melee,heavy_melee_damage,116,3.6656,,damage,base hero state,base + boon_level * 3.6656,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
paradox,hero_bullet_lifesteal_effectiveness,weapon,hero_bullet_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
